Text,Media,GPE
"A 5.9-magnitude earthquake jolted the waters off Taiwan's Hualien County at 12:03 Thursday, according to the China Earthquake Networks Center (CENC).",PDChina,Taiwan
"PLA Eastern Theater Command Sunday organized joint combat-readiness security patrols and exercises in the waters and airspace around Taiwan Island, a firm response to the escalation of collusion between the U.S. and China's Taiwan region, said a PLA spokesperson.",PDChina,Taiwan
